"TOA5","WXT_EEN","CR2xx","No_SN","CR200X.Std.01","WXT520 Meteo CR200_str.CR2","60057","KwartierW"
"TIMESTAMP","RECORD","batt_volt_Min","WRichting_Avg","WSnelheid_Avg","WMaxSnelh_Max","LTemp_Avg","RV_Avg","Baro_Avg","Neerslag","N_Duur","Hagel","H_Duur","SlrkW_Avg","SlrkJ_Tot"
"TS","RN","","","","","","","","","","","","",""
"","","Min","Avg","Avg","Max","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Avg","Tot"
"2011-01-13 11:00:00",272,12.03671,226.0667,0.09999998,0.2,24.37333,42.72999,1009.897,0,0,0,0,0.4648086,-12778
"2011-01-13 11:15:00",273,12.02832,224.4,0.09999998,0.2,24.57667,42.44,1009.933,0,0,0,0,0,-11313.86
"2011-01-13 11:30:00",274,12.02412,227.2667,1.043333,56.7,24.76,42.07667,1010.027,0,0,0,0,0.1690211,-11523.02
"2011-01-13 11:45:00",275,12.02328,225.9667,0.09999998,0.2,24.93666,41.87001,1010.176,0,0,0,0,0,-9811.686
"2011-01-13 12:00:00",276,12.04763,221.6667,0.09999998,0.2,25.07,41.75,1010.19,0,0,0,0,0.2112766,-8917.985
"2011-01-13 12:15:00",277,12.05014,"NAN",0.3558143,88.4,"NAN",41.62789,1010.186,"NAN",0,0,0,0,-17170.45
"2011-01-13 12:30:00",278,12.04679,"NAN",0.09999994,0.2,"NAN",41.6,1010.199,"NAN",0,0,0,0,-20536.08
"2011-01-13 12:45:00",279,12.04595,"NAN",0.09999994,0.2,"NAN",41.6,1010.199,"NAN",0,0,0,0.126766,-25955.33
"2011-01-13 13:00:00",280,12.04679,"NAN",0.09999994,0.2,"NAN",41.6,1010.199,"NAN",0,0,0,0,-25194.73
"2011-01-13 13:15:00",281,12.04763,"NAN",0.09999994,0.2,"NAN",41.6,1010.199,"NAN",0,0,0,0,-24871.48
